id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,entry_type,points_gain,prize_money,draw,custom_title,alt_titles,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score
3,Us Open,,https://www.wtatennis.com/tournaments/905/us-open/2004,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2004-08-30,2004-09-11,2004,8,,USA,,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,68.0,,92.0,36475.0,128M/128Q/64D,Us Open,,Laura Granville,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 128,W,"6-3, 5-7, 7-5",https://www.wtatennis.com/players/70423/laura-granville,False,False,False,False,False,False,False,3,True,33,18,15,US,USA,840,019,America,Northern America,USA,"6,3,None|5,7,None|7,5,None"
1,Pilot Pen Tennis Presented By Michelob Ultra,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-08-22,2004-08-28,2004,8,New Haven,USA,,,,,,United States of America|America|USA|US,,,Connecticut,81.0,,1.0,7240.0,32M/64Q/16D,Pilot Pen Tennis Presented By Michelob Ultra,,Mashona Washington,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 16,L,"3-6, 6-2, 2-6",https://www.wtatennis.com/players/230186/mashona-washington,False,False,False,False,False,False,False,3,False,25,11,14,US,USA,840,019,America,Northern America,USA,"3,6,None|6,2,None|2,6,None"
2,Pilot Pen Tennis Presented By Michelob Ultra,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-08-22,2004-08-28,2004,8,New Haven,,,,,,,,,,Connecticut,,,1.0,7240.0,32M/64Q/16D,Pilot Pen Tennis Presented By Michelob Ultra,,,,,Round of 32,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,
1,Rogers Cup,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-08-02,2004-08-08,2004,8,Montreal,RUS,,CA,CAN,124,019,,America,Northern America,CAN,14.0,W,50.0,12775.0,64M/32Q/32D,Rogers Cup,,Vera Zvonareva,10.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,Round of 16,L,"6-4, 4-6, 4-6",https://www.wtatennis.com/players/260142/vera-zvonareva,False,False,False,False,False,False,False,3,True,30,14,16,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,4,None|4,6,None|4,6,None"
2,Rogers Cup,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-08-02,2004-08-08,2004,8,Montreal,PUR,,CA,CAN,124,019,,America,Northern America,CAN,51.0,W,50.0,12775.0,64M/32Q/32D,Rogers Cup,,Kristina Brandi,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/pur.svg,Round of 32,W,"6-1, 6-4",https://www.wtatennis.com/players/20323/kristina-brandi,False,False,False,False,False,False,False,2,True,17,12,5,PR,PRI,630,019,America,Caribbean,PUR,"6,1,None|6,4,None"
3,Rogers Cup,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-08-02,2004-08-08,2004,8,Montreal,,,CA,CAN,124,019,,America,Northern America,CAN,,W,50.0,12775.0,64M/32Q/32D,Rogers Cup,,,,,Round of 64,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,
1,Acura Classic,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-07-25,2004-08-01,2004,7,San Diego,RUS,,,,,,,,,California,5.0,,85.0,25600.0,64M/16Q/32D,Acura Classic,,Anastasia Myskina,3.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,Quarterfinals,L,"5-7, 2-6",https://www.wtatennis.com/players/130533/anastasia-myskina,False,False,False,False,False,False,False,2,False,20,7,13,RU,RUS,643,150,Europe,Eastern Europe,RUS,"5,7,None|2,6,None"
2,Acura Classic,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-07-25,2004-08-01,2004,7,San Diego,ARG,,,,,,,,,California,52.0,,85.0,25600.0,64M/16Q/32D,Acura Classic,,Gisela Dulko,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/arg.svg,Round of 16,W,"6-0, 6-1",https://www.wtatennis.com/players/40388/gisela-dulko,False,False,False,False,False,False,False,2,True,13,12,1,AR,ARG,032,019,America,Southern South America,ARG,"6,0,None|6,1,None"
3,Acura Classic,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-07-25,2004-08-01,2004,7,San Diego,USA,,,,,,United States of America|America|USA|US,,,California,186.0,,85.0,25600.0,64M/16Q/32D,Acura Classic,,Lilia Osterloh,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 32,W,"6-3, 6-3",https://www.wtatennis.com/players/150134/lilia-osterloh,False,False,False,False,False,False,False,2,True,18,12,6,US,USA,840,019,America,Northern America,USA,"6,3,None|6,3,None"
4,Acura Classic,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-07-25,2004-08-01,2004,7,San Diego,,,,,,,,,,California,,,85.0,25600.0,64M/16Q/32D,Acura Classic,,,,,Round of 64,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,
1,Wimbledon,,https://www.wtatennis.com/tournaments/904/wimbledon/2004,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2004-06-21,2004-07-04,2004,6,,USA,,GB,GBR,826,150,United States of America|America|USA|US,Europe,Northern Europe,ENG,10.0,,1022.0,888211.0,128M/128Q/64D,The Championships,,Serena Williams,1.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Finals,W,"6-1, 6-4",https://www.wtatennis.com/players/230234/serena-williams,False,False,False,False,False,False,False,2,True,17,12,5,US,USA,840,019,America,Northern America,USA,"6,1,None|6,4,None"
2,Wimbledon,,https://www.wtatennis.com/tournaments/904/wimbledon/2004,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2004-06-21,2004-07-04,2004,6,,USA,,GB,GBR,826,150,United States of America|America|USA|US,Europe,Northern Europe,ENG,5.0,,1022.0,888211.0,128M/128Q/64D,The Championships,,Lindsay Davenport,5.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Semifinals,W,"2-6, 7-6 (5), 6-1",https://www.wtatennis.com/players/40106/lindsay-davenport,False,False,False,False,True,False,True,3,False,28,15,13,US,USA,840,019,America,Northern America,USA,"2,6,None|7,6,5|6,1,None"
3,Wimbledon,,https://www.wtatennis.com/tournaments/904/wimbledon/2004,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2004-06-21,2004-07-04,2004,6,,JPN,,GB,GBR,826,150,,Europe,Northern Europe,ENG,12.0,,1022.0,888211.0,128M/128Q/64D,The Championships,,Ai Sugiyama,11.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/jpn.svg,Quarterfinals,W,"5-7, 7-5, 6-1",https://www.wtatennis.com/players/190353/ai-sugiyama,False,False,False,False,False,False,False,3,False,31,18,13,JP,JPN,392,142,Asia,East Asia,JPN,"5,7,None|7,5,None|6,1,None"
4,Wimbledon,,https://www.wtatennis.com/tournaments/904/wimbledon/2004,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2004-06-21,2004-07-04,2004,6,,USA,,GB,GBR,826,150,United States of America|America|USA|US,Europe,Northern Europe,ENG,36.0,,1022.0,888211.0,128M/128Q/64D,The Championships,,Amy Frazier,31.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 16,W,"6-4, 7-5",https://www.wtatennis.com/players/60034/amy-frazier,False,False,False,False,False,False,False,2,True,22,13,9,US,USA,840,019,America,Northern America,USA,"6,4,None|7,5,None"
5,Wimbledon,,https://www.wtatennis.com/tournaments/904/wimbledon/2004,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2004-06-21,2004-07-04,2004,6,,SVK,,GB,GBR,826,150,,Europe,Northern Europe,ENG,38.0,,1022.0,888211.0,128M/128Q/64D,The Championships,,Daniela Hantuchova,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/svk.svg,Round of 32,W,"6-3, 6-1",https://www.wtatennis.com/players/80394/daniela-hantuchova,False,False,False,False,False,False,False,2,True,16,12,4,SK,SVK,703,150,Europe,Central Europe,SVK,"6,3,None|6,1,None"
6,Wimbledon,,https://www.wtatennis.com/tournaments/904/wimbledon/2004,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2004-06-21,2004-07-04,2004,6,,GBR,,GB,GBR,826,150,Britain|UK|Great Britain|United Kingdom,Europe,Northern Europe,ENG,188.0,,1022.0,888211.0,128M/128Q/64D,The Championships,,Anne Keothavong,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/gbr.svg,Round of 64,W,"6-4, 6-0",https://www.wtatennis.com/players/110524/anne-keothavong,False,False,False,False,False,False,False,2,True,16,12,4,GB,GBR,826,150,Europe,Northern Europe,ENG,"6,4,None|6,0,None"
7,Wimbledon,,https://www.wtatennis.com/tournaments/904/wimbledon/2004,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2004-06-21,2004-07-04,2004,6,,UKR,,GB,GBR,826,150,,Europe,Northern Europe,ENG,119.0,,1022.0,888211.0,128M/128Q/64D,The Championships,,Yuliya Beygelzimer,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ukr.svg,Round of 128,W,"6-2, 6-1",https://www.wtatennis.com/players/20652/yuliya-beygelzimer,False,False,False,False,False,False,False,2,True,15,12,3,UA,UKR,804,150,Europe,Eastern Europe,UKR,"6,2,None|6,1,None"
1,Dfs Classic,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-06-07,2004-06-13,2004,6,Birmingham,FRA,,GB,GBR,826,150,,Europe,Northern Europe,ENG,71.0,,172.0,27000.0,64M/32Q/16D,Dfs Classic,,Tatiana Golovin,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/fra.svg,Finals,W,"4-6, 6-2, 6-1",https://www.wtatennis.com/players/310774/tatiana-golovin,False,False,False,False,False,False,False,3,False,25,16,9,FR,FRA,250,150,Europe,Western Europe,FRA,"4,6,None|6,2,None|6,1,None"
2,Dfs Classic,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-06-07,2004-06-13,2004,6,Birmingham,SUI,,GB,GBR,826,150,,Europe,Northern Europe,ENG,20.0,,172.0,27000.0,64M/32Q/16D,Dfs Classic,,Patty Schnyder,2.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/sui.svg,Semifinals,W,"6-1, 6-7 (3), 6-3",https://www.wtatennis.com/players/190519/patty-schnyder,False,False,False,False,True,False,True,3,True,29,18,11,CH,CHE,756,150,Europe,Central Europe,SUI,"6,1,None|6,7,3|6,3,None"
3,Dfs Classic,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-06-07,2004-06-13,2004,6,Birmingham,AUS,,GB,GBR,826,150,,Europe,Northern Europe,ENG,32.0,,172.0,27000.0,64M/32Q/16D,Dfs Classic,,Alicia Molik,8.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,Quarterfinals,W,"6-3, 6-1",https://www.wtatennis.com/players/130548/alicia-molik,False,False,False,False,False,False,False,2,True,16,12,4,AU,AUS,036,009,Oceania,Australasia,AUS,"6,3,None|6,1,None"
4,Dfs Classic,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-06-07,2004-06-13,2004,6,Birmingham,AUS,,GB,GBR,826,150,,Europe,Northern Europe,ENG,97.0,,172.0,27000.0,64M/32Q/16D,Dfs Classic,,Samantha Stosur,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,Round of 16,W,"6-4, 6-3",https://www.wtatennis.com/players/190787/samantha-stosur,False,False,False,False,False,False,False,2,True,19,12,7,AU,AUS,036,009,Oceania,Australasia,AUS,"6,4,None|6,3,None"
5,Dfs Classic,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-06-07,2004-06-13,2004,6,Birmingham,USA,,GB,GBR,826,150,United States of America|America|USA|US,Europe,Northern Europe,ENG,213.0,,172.0,27000.0,64M/32Q/16D,Dfs Classic,,Jamea Jackson,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 32,W,"6-2, 6-2",https://www.wtatennis.com/players/100164/jamea-jackson,False,False,False,False,False,False,False,2,True,16,12,4,US,USA,840,019,America,Northern America,USA,"6,2,None|6,2,None"
6,Dfs Classic,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-06-07,2004-06-13,2004,6,Birmingham,,,GB,GBR,826,150,,Europe,Northern Europe,ENG,,,172.0,27000.0,64M/32Q/16D,Dfs Classic,,,,,Round of 64,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,
1,Roland Garros,,https://www.wtatennis.com/tournaments/903/roland-garros/2004,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2004-05-24,2004-06-03,2004,5,,ARG,,FR,FRA,250,150,,Europe,Western Europe,FRA,14.0,,250.0,113677.0,128M/128Q/64D,Roland Garros,,Paola Suárez,14.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/arg.svg,Quarterfinals,L,"1-6, 3-6",https://www.wtatennis.com/players/190360/paola-su-rez,False,False,False,False,False,False,False,2,False,16,4,12,AR,ARG,032,019,America,Southern South America,ARG,"1,6,None|3,6,None"
2,Roland Garros,,https://www.wtatennis.com/tournaments/903/roland-garros/2004,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2004-05-24,2004-06-03,2004,5,,GER,,FR,FRA,250,150,,Europe,Western Europe,FRA,94.0,,250.0,113677.0,128M/128Q/64D,Roland Garros,,Marlene Weingartner,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ger.svg,Round of 16,W,"6-3, 6-1",https://www.wtatennis.com/players/230202/marlene-weingartner,False,False,False,False,False,False,False,2,True,16,12,4,DE,DEU,276,150,Europe,Central Europe,GER,"6,3,None|6,1,None"
3,Roland Garros,,https://www.wtatennis.com/tournaments/903/roland-garros/2004,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2004-05-24,2004-06-03,2004,5,,RUS,,FR,FRA,250,150,,Europe,Western Europe,FRA,13.0,,250.0,113677.0,128M/128Q/64D,Roland Garros,,Vera Zvonareva,10.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,Round of 32,W,"6-3, 7-6 (3)",https://www.wtatennis.com/players/260142/vera-zvonareva,False,False,False,False,True,False,True,2,True,22,13,9,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,3,None|7,6,3"
4,Roland Garros,,https://www.wtatennis.com/tournaments/903/roland-garros/2004,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2004-05-24,2004-06-03,2004,5,,ITA,,FR,FRA,250,150,,Europe,Western Europe,FRA,83.0,,250.0,113677.0,128M/128Q/64D,Roland Garros,,Rita Grande,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ita.svg,Round of 64,W,"6-2, 6-0",https://www.wtatennis.com/players/70192/rita-grande,False,False,False,False,False,False,False,2,True,14,12,2,IT,ITA,380,150,Europe,Southern Europe,ITA,"6,2,None|6,0,None"
5,Roland Garros,,https://www.wtatennis.com/tournaments/903/roland-garros/2004,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2004-05-24,2004-06-03,2004,5,,AUT,,FR,FRA,250,150,,Europe,Western Europe,FRA,433.0,,250.0,113677.0,128M/128Q/64D,Roland Garros,,Barbara Schwartz,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aut.svg,Round of 128,W,"6-3, 6-0",https://www.wtatennis.com/players/190539/barbara-schwartz,False,False,False,False,False,False,False,2,True,15,12,3,AT,AUT,040,150,Europe,Central Europe,AUT,"6,3,None|6,0,None"
1,Telecom Italia Masters Roma,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-05-10,2004-05-16,2004,5,Rome,ITA,,IT,ITA,380,150,,Europe,Southern Europe,ITA,16.0,,89.0,12450.0,64M/64Q/32D,Telecom Italia Masters Roma,,Silvia Farina Elia,10.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ita.svg,Round of 16,L,"6-7 (3), 0-6",https://www.wtatennis.com/players/60061/silvia-farina-elia,False,False,False,True,False,False,True,2,False,19,6,13,IT,ITA,380,150,Europe,Southern Europe,ITA,"6,7,3|0,6,None"
2,Telecom Italia Masters Roma,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-05-10,2004-05-16,2004,5,Rome,RUS,,IT,ITA,380,150,,Europe,Southern Europe,ITA,10.0,,89.0,12450.0,64M/64Q/32D,Telecom Italia Masters Roma,,Elena Dementieva,6.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,Round of 32,W,"6-1, 6-4",https://www.wtatennis.com/players/40289/elena-dementieva,False,False,False,False,False,False,False,2,True,17,12,5,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,1,None|6,4,None"
3,Telecom Italia Masters Roma,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-05-10,2004-05-16,2004,5,Rome,UKR,,IT,ITA,380,150,,Europe,Southern Europe,ITA,109.0,,89.0,12450.0,64M/64Q/32D,Telecom Italia Masters Roma,,Tatiana Perebiynis,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ukr.svg,Round of 64,W,"6-4, 7-5",https://www.wtatennis.com/players/160405/tatiana-perebiynis,False,False,False,False,False,False,False,2,True,22,13,9,UA,UKR,804,150,Europe,Eastern Europe,UKR,"6,4,None|7,5,None"
1,Ladies German Open,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-05-03,2004-05-09,2004,5,Berlin,USA,,DE,DEU,276,150,United States of America|America|USA|US,Europe,Central Europe,GER,8.0,,72.0,12450.0,64M/64Q/32D,Ladies German Open,,Jennifer Capriati,6.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 16,L,"7-5, 4-6, 1-6",https://www.wtatennis.com/players/30200/jennifer-capriati,False,False,False,False,False,False,False,3,True,29,12,17,US,USA,840,019,America,Northern America,USA,"7,5,None|4,6,None|1,6,None"
2,Ladies German Open,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-05-03,2004-05-09,2004,5,Berlin,HUN,,DE,DEU,276,150,,Europe,Central Europe,GER,33.0,,72.0,12450.0,64M/64Q/32D,Ladies German Open,,Petra Mandula,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/hun.svg,Round of 32,W,5-4,https://www.wtatennis.com/players/130443/petra-mandula,True,False,False,False,False,False,False,1,False,9,5,4,HU,HUN,348,150,Europe,Central Europe,HUN,"5,4,None|Ret"
3,Ladies German Open,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-05-03,2004-05-09,2004,5,Berlin,RUS,,DE,DEU,276,150,,Europe,Central Europe,GER,31.0,,72.0,12450.0,64M/64Q/32D,Ladies German Open,,Dinara Safina,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,Round of 64,W,"6-1, 1-6, 6-3",https://www.wtatennis.com/players/190950/dinara-safina,False,False,False,False,False,False,False,3,True,23,13,10,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,1,None|1,6,None|6,3,None"
1,Nasdaq-100 Open,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-03-24,2004-04-04,2004,3,Miami,USA,,,,,,United States of America|America|USA|US,,,Florida,6.0,,78.0,29950.0,128M/64Q/32D,Nasdaq-100 Open,,Serena Williams,1.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 16,L,"4-6, 3-6",https://www.wtatennis.com/players/230234/serena-williams,False,False,False,False,False,False,False,2,False,19,7,12,US,USA,840,019,America,Northern America,USA,"4,6,None|3,6,None"
2,Nasdaq-100 Open,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-03-24,2004-04-04,2004,3,Miami,ISR,,,,,,,,,Florida,19.0,,78.0,29950.0,128M/64Q/32D,Nasdaq-100 Open,,Anna Smashnova,13.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/isr.svg,Round of 32,W,"7-5, 6-2",https://www.wtatennis.com/players/190361/anna-smashnova,False,False,False,False,False,False,False,2,True,20,13,7,IL,ISR,376,142,Asia,Western Asia,ISR,"7,5,None|6,2,None"
3,Nasdaq-100 Open,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-03-24,2004-04-04,2004,3,Miami,JPN,,,,,,,,,Florida,50.0,,78.0,29950.0,128M/64Q/32D,Nasdaq-100 Open,,Shinobu Asagoe,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/jpn.svg,Round of 64,W,"6-2, 3-6, 6-0",https://www.wtatennis.com/players/10209/shinobu-asagoe,False,False,False,False,False,False,False,3,True,23,15,8,JP,JPN,392,142,Asia,East Asia,JPN,"6,2,None|3,6,None|6,0,None"
4,Nasdaq-100 Open,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-03-24,2004-04-04,2004,3,Miami,,,,,,,,,,Florida,,,78.0,29950.0,128M/64Q/32D,Nasdaq-100 Open,,,,,Round of 128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,
1,Pacific Life Open,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-03-10,2004-03-21,2004,3,Indian Wells,RUS,,,,,,,,,California,5.0,,50.0,19350.0,128M/64Q/32D,Pacific Life Open,,Anastasia Myskina,4.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,Round of 16,L,"2-6, 1-6",https://www.wtatennis.com/players/130533/anastasia-myskina,False,False,False,False,False,False,False,2,False,15,3,12,RU,RUS,643,150,Europe,Eastern Europe,RUS,"2,6,None|1,6,None"
2,Pacific Life Open,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-03-10,2004-03-21,2004,3,Indian Wells,BUL,,,,,,,,,California,282.0,,50.0,19350.0,128M/64Q/32D,Pacific Life Open,,Sesil Karatantcheva,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/bul.svg,Round of 32,W,"3-6, 6-3, 6-2",https://www.wtatennis.com/players/311810/sesil-karatantcheva,False,False,False,False,False,False,False,3,False,26,15,11,BG,BGR,100,150,Europe,Southeastern Europe,BUL,"3,6,None|6,3,None|6,2,None"
3,Pacific Life Open,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-03-10,2004-03-21,2004,3,Indian Wells,ITA,,,,,,,,,California,80.0,,50.0,19350.0,128M/64Q/32D,Pacific Life Open,,Flavia Pennetta,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ita.svg,Round of 64,W,"6-3, 4-6, 6-4",https://www.wtatennis.com/players/160391/flavia-pennetta,False,False,False,False,False,False,False,3,True,29,16,13,IT,ITA,380,150,Europe,Southern Europe,ITA,"6,3,None|4,6,None|6,4,None"
4,Pacific Life Open,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-03-10,2004-03-21,2004,3,Indian Wells,,,,,,,,,,California,,,50.0,19350.0,128M/64Q/32D,Pacific Life Open,,,,,Round of 128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,
1,Kroger St.Jude & The Cellular South Cup,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2004-02-15,2004-02-21,2004,2,Memphis,RUS,,,,,,,,,Tennessee,12.0,,71.0,8300.0,32M/32Q/16D,Kroger St.Jude & The Cellular South Cup,,Vera Zvonareva,1.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,Semifinals,L,"6-7 (5), 2-6",https://www.wtatennis.com/players/260142/vera-zvonareva,False,False,False,True,False,False,True,2,False,21,8,13,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,7,5|2,6,None"
